所在吧	回复对象	回复内容	回复时间	贴子链接
最爱春雷	雷绍武826，敢不敢回川大对李言荣校长说这话？	无知无赖的纠缠！ 我的理论是对全世界的专家权威说的！ 岂是敢不敢回川大对李言荣校长说这话的问题？ 如果川大李言荣校长不是迷信书本的奴才，认认真真看了我的理论，一定会明白的！	2022年08月01日 09时48分15秒	https://tieba.baidu.com/p/7946364740?fid=27779526&pid=144943724774&cid=0#144943724774
最爱春雷	用《雷氏电磁粒子创新理论》取代错误的《原子理论》（原创）	谢谢理解肯定！	2022年08月01日 09时27分00秒	https://tieba.baidu.com/p/7954056562?fid=27779526&pid=144943522245&cid=0#144943522245
最爱春雷	用《雷氏电磁粒子创新理论》取代错误的《原子理论》（原创）	有哪里看明白？电磁粒子的电能电压+-极和磁场SN极是电磁粒子的本质属性决定的。说了几百次你们也不可能明白！	2022年08月01日 09时25分54秒	https://tieba.baidu.com/p/7954056562?fid=27779526&pid=144943522245&cid=0#144943512265
最爱春雷	用《雷氏电磁粒子创新理论》取代错误的《原子理论》（原创）	不和无知无赖争论！	2022年08月01日 09时22分39秒	https://tieba.baidu.com/p/7954056562?fid=27779526&pid=144943522245&cid=0#144943482845
最爱春雷	用《雷氏电磁粒子创新理论》取代错误的《原子理论》（原创）	本理论是向全世界宣传的！	2022年08月01日 09时21分46秒	https://tieba.baidu.com/p/7954056562?fid=27779526&pid=144943522245&cid=0#144943474549
最爱春雷	用《雷氏电磁粒子创新理论》取代错误的《原子理论》（原创）	有能力看明白？	2022年08月01日 09时20分19秒	https://tieba.baidu.com/p/7954056562?fid=27779526&pid=144943522245&cid=0#144943461186
最爱春雷	用《雷氏电磁粒子创新理论》取代错误的《原子理论》（原创）	不懂装懂！人云亦云！	2022年08月01日 09时19分39秒	https://tieba.baidu.com/p/7954056562?fid=27779526&pid=144943522245&cid=0#144943455085
最爱春雷	用《雷氏电磁粒子创新理论》取代错误的《原子理论》（原创）	谢谢支持！	2022年08月01日 09时19分04秒	https://tieba.baidu.com/p/7954056562?fid=27779526&pid=144943522245&cid=0#144943449523
最爱春雷	用《雷氏电磁粒子创新理论》取代错误的《原子理论》（原创）	不和无知争论！	2022年08月01日 08时55分04秒	https://tieba.baidu.com/p/7954056562?fid=27779526&pid=144943522245&cid=0#144943245017
最爱春雷	雷氏理论的自洽性证明	5*0和5*1是两回事。	2022年08月01日 09时10分45秒	https://tieba.baidu.com/p/7952642921?fid=27779526&pid=144943374238&cid=0#144943374238
最爱春雷	希望雷老师用标准普通话录制讲学视频	以文字理论为指导依据。 希望大家认认真真研究我的相关理论，慢慢去理解明白。	2022年08月01日 09时01分41秒	https://tieba.baidu.com/p/7948861024?fid=27779526&pid=144943296654&cid=0#144943296654
最爱春雷	雷绍武进盒方式大讨论	楼主无知无德！无赖无耻表现！	2022年08月01日 08时56分26秒	https://tieba.baidu.com/p/7952815640?fid=27779526&pid=144943255588&cid=0#144943255588
最爱春雷	雷氏数学属于纯粹的应用数学	谢谢楼主理解肯定！	2022年08月01日 08时03分26秒	https://tieba.baidu.com/p/7953172811?fid=27779526&pid=144942865053&cid=0#144942865053
最爱春雷	来看看雷氏数学是怎么推翻管科几何理论的	说得对！谢谢！	2022年08月01日 08时00分01秒	https://tieba.baidu.com/p/7952681774?fid=27779526&pid=144942842969&cid=0#144942842969
最爱春雷	来看看雷氏数学是怎么推翻管科几何理论的	楼主错误的！ 3.那么一条长度为1cm的线段，其面积为0。体积为0. 而1cm×0＝1cm！仍然是线段。 既然是0，不可能存在任何单位。明白？	2022年08月01日 07时59分12秒	https://tieba.baidu.com/p/7952681774?fid=27779526&pid=144942842969&cid=0#144942838306
最爱春雷	我的导师和我多次指出绍武的种种错误，却屡次被诋毁辱骂（原创）	你的导师和你多次指出了绍武的哪一种错误？ 什么时候却屡次被诋毁辱骂？	2022年08月01日 07时43分17秒	https://tieba.baidu.com/p/7951943315?fid=27779526&pid=144942743961&cid=0#144942743961
最爱春雷	我的导师和我多次指出绍武的种种错误，却屡次被诋毁辱骂（原创）	纠错：回复 栢富渼嚡囝寴爹 :你确实是人渣表现！不知道我问的是什么吗？	2022年08月01日 07时42分41秒	https://tieba.baidu.com/p/7951943315?fid=27779526&pid=144942743961&cid=0#144942740423
最爱春雷	我的导师和我多次指出绍武的种种错误，却屡次被诋毁辱骂（原创）	回复 @ :你确实是认真表现！不知道我问的是什么吗？	2022年07月31日 15时57分44秒	https://tieba.baidu.com/p/7951943315?fid=27779526&pid=144942743961&cid=0#144935617335
最爱春雷	绍武啊，您的职称在哪里？（原创）	不和无知争论！	2022年08月01日 07时40分30秒	https://tieba.baidu.com/p/7938150332?fid=27779526&pid=144942727136&cid=0#144942727136
最爱春雷	我用颅内考古实验室发现了雷老师不为人知的过去！	不想回复无知无赖！无理取闹的！	2022年08月01日 07时39分14秒	https://tieba.baidu.com/p/7952086660?fid=27779526&pid=144942719669&cid=0#144942719669
最爱春雷	世界未解之谜———静止的雷绍武拥有多少运动力	无知无理取闹！	2022年07月31日 15时54分32秒	https://tieba.baidu.com/p/7952822504?fid=27779526&pid=144935587509&cid=0#144935587509
最爱春雷	雷氏数学理论的一些推论	理解错误！	2022年07月31日 15时52分27秒	https://tieba.baidu.com/p/7952776293?fid=27779526&pid=144935568255&cid=0#144935568255
最爱春雷	咏雷歌曲一首	谢谢！已经收录。有小改动。	2022年07月31日 13时14分31秒	https://tieba.baidu.com/p/7939556173?fid=27779526&pid=144934064347&cid=0#144934064347
最爱春雷	对管科万恶不赦的“零”进行陶片放逐	回复 @ :不可以！0是人类的发明创造的结晶。	2022年07月31日 11时16分36秒	https://tieba.baidu.com/p/7952024478?fid=27779526&pid=144932901067&cid=0#144932901067
最爱春雷	运动力做工消耗的是运动力	物体运动需要的是力！ 说能量是无知的！	2022年07月31日 11时13分57秒	https://tieba.baidu.com/p/7952627707?fid=27779526&pid=144932873401&cid=0#144932873401
最爱春雷	运动力理论到底是研究什么的？（原创）	证明楼主对运动力一无所知！	2022年07月31日 11时12分28秒	https://tieba.baidu.com/p/7874803515?fid=27779526&pid=144932857801&cid=0#144932857801
最爱春雷	本人下一个视频的文案（还没做）	楼主无知无德！无赖无耻！	2022年07月31日 11时11分10秒	https://tieba.baidu.com/p/7951852641?fid=27779526&pid=144932844205&cid=0#144932844205
最爱春雷	国际上的咏雷电子再次请愿！	回复 @ :把我的相关理论在国外翻译传播更好！只要能传播，哪一种形式都可以。	2022年07月31日 11时09分13秒	https://tieba.baidu.com/p/7952107612?fid=27779526&pid=144932823837&cid=0#144932823837
最爱春雷	国际上的咏雷电子再次请愿！	视频也不可靠，不是有无知无德无赖无耻之徒篡改了我的讲学视频吗？	2022年07月31日 10时50分57秒	https://tieba.baidu.com/p/7952107612?fid=27779526&pid=144932823837&cid=0#144932646233
最爱春雷	国际上的咏雷电子再次请愿！	评论可以被封杀。但是，封杀不了真理！相信人类一定会进步，科学一定会发展！明白需要智商。不要勉强没有智商的人一定明白。也没有必要和人渣，科奴争论。把真理公之于众，相信有智商的人是存在的，让有智商的人去慢慢思考明白！	2022年07月31日 10时48分27秒	https://tieba.baidu.com/p/7952107612?fid=27779526&pid=144932823837&cid=0#144932621413
最爱春雷	国际上的咏雷电子再次请愿！	谢谢楼主！努力！加油！ 下定决心， 牢记使命！ 传播真理， 不忘初心。 革故鼎新， 从无太平。 人渣再多， 坚持斗争！ 扫尽乌云， 朗朗乾坤！	2022年07月31日 10时07分13秒	https://tieba.baidu.com/p/7952107612?fid=27779526&pid=144932823837&cid=0#144932214990
最爱春雷	我的导师和我多次指出绍武的种种错误，却屡次被诋毁辱骂（原创）	你的导师和你多次指出了绍武的哪一种种错误？ 什么时候却屡次被诋毁辱骂？	2022年07月31日 11时02分04秒	https://tieba.baidu.com/p/7951943315?fid=27779526&pid=144932750219&cid=0#144932750219
最爱春雷	我的导师和我多次指出绍武的种种错误，却屡次被诋毁辱骂（原创）	证明你和你的导师太差太差，不懂装懂，人云亦云！	2022年07月31日 08时08分00秒	https://tieba.baidu.com/p/7951943315?fid=27779526&pid=144932750219&cid=0#144931270920
最爱春雷	鉴于雷绍武一直认为所有运动产生的成果都要归功于他的运动力理论	有没有人类，运动力理论都是正确的。不明白的不能算是人类。	2022年07月31日 10时58分43秒	https://tieba.baidu.com/p/7938630739?fid=27779526&pid=144932718052&cid=0#144932718052
最爱春雷	鉴于雷绍武一直认为所有运动产生的成果都要归功于他的运动力理论	不和无知争论！ 有没有人类，运动现象客观存在！ 有没有人类，运动力大小L=kmv！ 明白需要智商！	2022年07月31日 09时46分26秒	https://tieba.baidu.com/p/7938630739?fid=27779526&pid=144932718052&cid=0#144932031158
最爱春雷	雷老师，我有一个问题不理解	回复 @ :任何物体的运动力L=kmv。说过几百次了。	2022年07月31日 10时53分44秒	https://tieba.baidu.com/p/7952456941?fid=27779526&pid=144932671822&cid=0#144932671822
最爱春雷	雷老师，我有一个问题不理解	如果一个人静止不动，人的运动力=0	2022年07月31日 10时08分59秒	https://tieba.baidu.com/p/7952456941?fid=27779526&pid=144932671822&cid=0#144932231885
最爱春雷	对管科万恶不赦的“零”进行陶片放逐	在数字和运算中。0是必须的，必要的。	2022年07月31日 10时38分59秒	https://tieba.baidu.com/p/7952024478?fid=27779526&pid=144932527022&cid=0#144932527022
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	明白需要智商！不勉强！	2022年07月31日 09时42分22秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931994119
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	这就是大道至简！	2022年07月31日 08时05分38秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931255715
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	真可怜1	2022年07月31日 08时05分04秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931252195
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	不和人渣争论！	2022年07月31日 08时04分43秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931249989
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	欢迎那么多人不明白！	2022年07月31日 08时03分34秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931242834
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	谢谢理解肯定！	2022年07月31日 08时02分41秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931237393
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	不能！就像数+0，-0一样，不能删除。	2022年07月31日 08时02分21秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931235378
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	谢谢理解肯定！	2022年07月31日 08时00分46秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931225577
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	回复 @ :这个数的0次方份也就是不乘不除=1吗？	2022年07月31日 08时00分05秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931221430
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	回复 @ :什么叫“这个数的0次方份也就是不乘不除了”了？	2022年07月31日 07时59分13秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144931216985
最爱春雷	任何一个数乘以或除以0和乘以或除以1有什么区别？	错误理解！1是1,5是5,0是0.。不存在任何不同的数相等。不存在1=0.明白？	2022年07月30日 16时33分41秒	https://tieba.baidu.com/p/7951208998?fid=27779526&pid=144931994119&cid=0#144924366129
最爱春雷	第23天了，雷绍武没有能力看明白5×0=5×（1-1）=5×1-5×1=5-5=0	不和无知无赖争论！ 你的5万元*0=0了？	2022年07月31日 09时41分14秒	https://tieba.baidu.com/p/7952422113?fid=27779526&pid=144931984030&cid=0#144931984030
最爱春雷	雷绍武是投降派	胡说八道的垃圾表现！	2022年07月31日 09时39分09秒	https://tieba.baidu.com/p/7952452422?fid=27779526&pid=144931965155&cid=0#144931965155
最爱春雷	敢问雷老师运动力守恒吗	回复 @ :运动力和磁力粒子不一样。怎样守恒呢？	2022年07月31日 08时26分07秒	https://tieba.baidu.com/p/7950447495?fid=27779526&pid=144931393364&cid=0#144931393364
最爱春雷	敢问雷老师运动力守恒吗	回复 @ :10m/s的速度，是9m/s跟11m/的平均速度。不知道？再一次证明你的无知！	2022年07月31日 08时23分34秒	https://tieba.baidu.com/p/7950447495?fid=27779526&pid=144931393364&cid=0#144931375783
最爱春雷	敢问雷老师运动力守恒吗	回复 @ :运动力做工消耗的是运动力。汽车消耗的是汽油。电动车消耗的是电磁粒子。	2022年07月30日 16时39分15秒	https://tieba.baidu.com/p/7950447495?fid=27779526&pid=144931393364&cid=0#144924419479
最爱春雷	敢问雷老师运动力守恒吗	回复 @ :运动力x路程=做功。	2022年07月30日 16时17分25秒	https://tieba.baidu.com/p/7950447495?fid=27779526&pid=144931393364&cid=0#144924213201
最爱春雷	雷绍武说说看	解释过很多次了！	2022年07月31日 07时54分06秒	https://tieba.baidu.com/p/7952017618?fid=27779526&pid=144931189338&cid=0#144931189338
